Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Urban_or_Rural_Area,Incident Reports,Environmental Impact,Public Transport Usage,Road condition,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather,Roadwork and Construction Activity,Cities
51532,28.64442159,1.5,100,100,Urban,4,153.064,47.66158938,Dry,93.60432314,99.47255655,114,Clear,No,Greensboro
25726,45.35825238,1.5,92.94922683,100,Urban,2,101.452,18.82014195,Dry,67.85676863,97.57224128,89,Clear,No,Hickory
34430,23.32220449,1.5,100,100,Urban,1,118.86,25.30968602,Dry,67.31351119,91.28554758,88,Fog,No,Raleigh/Durham
22204,49.68315585,1.070049256,77.46862562,100,Urban,2,94.408,28.42731426,Wet or damp,60.02613563,93.53345171,109,Fog,No,Bismarck
12829,44.72668066,1.016023648,38.5925516,61.22040936,Urban,0,75.658,73.59041863,Dry,78.72276217,73.31497065,211,Clear,No,Dickinson
45895,48.88337778,1.5,100,100,Urban,0,141.79,24.31138607,Dry,73.61646224,75.52903787,103,Clear,No,Fargo
5915,62.2469665,1.335672158,12.93025836,24.82471662,Urban,0,61.83,26.62349897,Dry,61.98457493,86.22991434,180,Clear,No,Grand Forks
37716,28.85049562,1.5,100,100,Urban,2,125.432,75.0401302,Dry,75.49290072,53.30825944,101,Clear,No,Williston
62021,36.95845247,1.5,100,100,Urban,5,174.042,29.42252758,Dry,71.26464168,98.16801602,106,Windy,No,Akron
13360,41.07528894,1.137354681,51.22476914,71.15484514,Urban,0,76.72,36.07562521,Dry,97.14522248,53.09042303,177,Clear,No,Cleveland
30151,31.27727516,1.5,100,100,Urban,4,110.302,10.48145736,Dry,68.49789109,83.1761797,97,Overcast,No,Columbus
24526,38.91410277,1.073852983,78.59548575,100,Urban,1,99.052,61.44480932,Dry,81.25819657,64.39726713,100,Clear,No,Dayton
19822,46.05753791,1.137583075,70.73333548,100,Urban,5,89.644,32.87562941,Dry,60.43244335,91.32755371,110,Clear,No,Mansfield
46065,41.0211832,1.5,100,100,Urban,1,142.13,22.07667139,Dry,82.71897189,64.81788068,120,Windy,No,Toledo
7129,41.98366116,1.183171598,18.29376585,36.78470306,Urban,0,64.258,50.4342228,Dry,74.36834988,91.17761133,215,Clear,No,Youngstown/Warren
20961,20,1.336363484,64.29477393,100,Urban,2,91.922,42.13868163,Dry,72.13143563,96.62774392,105,Clear,No,Gage
24321,45.53307421,1.224875524,85.36506553,100,Urban,1,98.642,52.89570849,Dry,97.53928633,83.08888662,82,Clear,No,Oklahoma City
29069,32.11204697,1.5,93.99462034,100,Urban,2,108.138,37.66815208,Dry,67.27115469,57.84063527,111,Clear,No,Ponca City
19060,42.44069438,1.373721646,71.86174422,96.65414357,Urban,3,88.12,57.42066499,Dry,77.13831615,86.5748232,111,Overcast,No,Tulsa
25628,38.09998983,1.5,92.31091317,100,Urban,2,101.256,32.76478374,Dry,61.57077657,63.59993027,128,Fog,No,Astoria
30220,31.63621337,1.5,100,100,Urban,0,110.44,75.69708484,Dry,67.24733116,81.13767016,91,Clear,No,Burns
16992,40.24011398,1.359185859,48.32255325,83.89103908,Urban,0,83.984,11.16147364,Dry,86.46874731,80.1224721,89,Clear,No,Eugene
22812,43.93778506,1.015756733,77.51899732,100,Urban,0,95.624,50.82766746,Dry,60.45210146,89.36859791,94,Clear,No,Medford
25420,32.32358909,1.5,82.22777274,100,Urban,0,100.84,39.82848666,Dry,93.29454159,90.28244027,91,Overcast,No,Pendleton
47525,31.307928,1.5,100,100,Urban,1,145.05,44.47747665,Dry,77.68428139,66.72005895,97,Clear,No,Redmond
10387,31.544166,1.163382233,38.21727767,47.50180432,Urban,0,70.774,37.43373941,Dry,87.88654769,59.67176715,206,Overcast,No,Salem
23066,39.98597853,1.268953537,83.40796036,100,Urban,2,96.132,61.65656632,Dry,74.41898021,83.56354126,93,Windy,No,Allentown
17057,62.66655489,1.170994582,53.46236002,85.92731817,Urban,1,84.114,75.41031271,Dry,87.56350615,91.16366063,102,Clear,No,Erie
50653,27.75753468,1.5,100,100,Urban,0,151.306,18.81686375,Dry,99.1660622,83.69194491,112,Rain,No,Harrisburg
30838,53.27680983,1.5,98.31178722,100,Urban,2,111.676,53.7731119,Wet or damp,89.88313069,60.93569445,80,Rain,No,Philadelphia
23141,23.85133705,1.37154382,73.77609676,100,Urban,0,96.282,15.7119104,Wet or damp,70.34366365,51.39261204,104,Clear,No,Pittsburgh
24554,54.37915538,1.225567827,81.85223737,100,Urban,0,99.108,52.0638404,Wet or damp,73.63834286,95.86340333,97,Fog,No,Wilkes-Barre/Scranton
45333,36.52434767,1.5,100,100,Urban,2,140.666,29.03681916,Wet or damp,68.71565519,83.09172926,104,Clear,No,Williamsport
39089,42.08718674,1.5,100,100,Urban,3,128.178,38.14190518,Dry,89.157568,88.9910442,86,Fog,No,San Juan
7170,46.34296497,1.383052659,25.21489901,35.99461328,Urban,0,64.34,48.42109611,Wet or damp,75.19916316,80.35676404,195,Clear,No,Providence
11936,47.74741903,1.212748707,47.25903724,64.635689,Urban,0,73.872,66.87316747,Dry,73.07764097,65.28719787,196,Rain,No,Anderson
39649,24.74247316,1.5,100,100,Urban,5,129.298,11.79827514,Dry,71.38165543,72.15168532,103,Clear,No,Charleston
30365,58.20040722,1.5,92.93730981,100,Urban,0,110.73,50.99113787,Dry,81.77379551,61.6870396,104,Clear,No,Greer
21672,47.38829386,1.323969768,73.90260438,100,Urban,2,93.344,23.29552955,Dry,88.06953096,77.82323187,96,Clear,No,Aberdeen
26920,47.30000573,1.5,93.24659138,100,Urban,3,103.84,27.56153699,Dry,64.8178936,79.22715566,80,Clear,No,Huron
22144,42.60623148,1.353309441,72.10984644,100,Urban,3,94.288,66.96063406,Dry,97.62015812,82.43826931,124,Clear,No,Pierre
33499,31.38411419,1.5,100,100,Urban,2,116.998,48.66562965,Dry,83.80918931,93.59565306,102,Overcast,No,Rapid City
23387,53.03919331,1.118530321,70.82605581,100,Urban,2,96.774,75.76980123,Dry,90.2053447,79.33119591,111,Clear,No,Sioux Falls
61743,20,1.5,100,100,Urban,4,173.486,78.77648906,Dry,63.44528556,90.71933896,93,Clear,No,Bristol/Jhnsn Cty/Kngsprt
17296,53.07444718,1.086533111,56.50488025,81.96362711,Urban,2,84.592,34.71720223,Dry,91.99133458,77.73435124,111,Fog,No,Chattanooga
61089,43.89037122,1.5,100,100,Urban,1,172.178,14.17109681,Dry,84.17437279,88.18461347,101,Rain,Yes,Clarksville
24965,39.51833644,1.154682823,74.23967078,100,Urban,2,99.93,68.74026256,Dry,65.8130677,75.28483719,80,Clear,No,Crossville
44414,40.96397069,1.5,100,100,Urban,2,138.828,21.89209513,Dry,65.07777655,56.16418896,100,Clear,No,Knoxville
12421,46.02074916,1.001674977,44.81202001,63.52319517,Urban,0,74.842,44.27508532,Dry,76.61772002,51.20025224,193,Clear,No,Memphis
21212,39.33871411,1.038786268,64.28729942,100,Urban,1,92.424,43.2562911,Wet or damp,96.89737135,53.63674739,93,Fog,No,Nashville
46015,40.95644058,1.5,100,100,Urban,3,142.03,61.1609242,Dry,76.80044017,78.91798816,111,Overcast,Yes,Oak Ridge
17369,56.04070609,1.20784467,67.82719284,83.19717314,Urban,1,84.738,19.31068592,Dry,66.34947053,97.46365531,96,Clear,No,Abilene
41459,37.63546741,1.5,100,100,Urban,1,132.918,61.95899746,Dry,61.00796379,67.74159278,109,Clear,No,Amarillo
47061,49.66540859,1.5,100,100,Urban,1,144.122,51.95095009,Dry,80.54831421,64.4092263,93,Clear,No,Austin/Bergstrom
18698,37.43236023,1.220212672,60.47397715,93.70377021,Urban,1,87.396,11.57951582,Dry,94.46659539,78.85585412,114,Overcast,No,Austin/City
46919,37.86955854,1.5,100,100,Urban,1,143.838,48.85936507,Dry,83.51966518,71.32498736,103,Clear,No,Beaumont/Port Arthur
24561,29.36910502,1.32474645,72.14724272,100,Urban,3,99.122,20.76485939,Dry,95.44685176,72.92592811,102,Rain,No,Brownsville
38893,39.50891375,1.5,100,100,Urban,3,127.786,63.06282947,Wet or damp,90.4002218,65.62990125,97,Windy,No,Childress
23280,55.54412112,1.38625559,75.47110672,100,Urban,3,96.56,45.31191592,Dry,72.48758946,71.37332641,104,Clear,No,College Station
14218,45.75759343,1.148092874,52.41891182,75.05995289,Urban,1,78.436,76.94043171,Dry,75.06705762,66.96203306,172,Clear,No,Corpus Christi
46490,42.17283581,1.5,100,100,Urban,1,142.98,58.32259928,Dry,97.80096258,84.12702394,95,Rain,No,Dalhart
24746,48.1237821,1.054920013,91.53440171,100,Urban,4,99.492,70.09545182,Dry,65.26747614,85.25204532,107,Clear,No,Dallas
7796,63.06516211,1.339639208,23.65460949,35.66278589,Urban,1,65.592,23.24370547,Dry,88.81535994,75.55568192,204,Overcast,No,Dallas-Fort Worth
64872,45.57368305,1.5,100,100,Urban,1,179.744,38.54446241,Dry,95.45521448,52.35983508,104,Clear,No,Del Rio
41932,31.97038623,1.5,100,100,Urban,2,133.864,34.08641325,Dry,80.82175349,72.03324417,114,Clear,No,El Paso
6995,62.0317261,1.166058262,21.76051134,37.82563921,Urban,0,63.99,67.41773233,Dry,85.94988456,70.94848869,198,Fog,No,Fort Worth
38991,35.21060198,1.5,100,100,Urban,0,127.982,24.29694745,Dry,76.74780573,60.98174643,112,Clear,No,Galveston
38640,42.40407122,1.5,100,100,Urban,1,127.28,53.49314369,Dry,88.74872453,55.53017994,92,Clear,Yes,Houston
33230,20,1.5,100,100,Urban,2,116.46,64.46324145,Dry,78.42934401,99.44202707,108,Clear,No,Lubbock
25736,29.8286292,1.5,92.16405208,100,Urban,1,101.472,31.5473405,Dry,69.64660857,61.67836805,81,Clear,No,Midland
15848,44.13930307,1.042720282,61.89472425,74.84226945,Urban,0,81.696,30.86463408,Dry,72.81605145,58.21434216,109,Rain,No,San Angelo
29940,30.32177817,1.5,100,100,Urban,3,109.88,69.77600175,Dry,60.52915252,75.58902283,116,Overcast,No,San Antonio
11222,28.99728895,1.21782213,30.60426193,58.02246664,Urban,0,72.444,31.72159375,Dry,80.13380522,89.82202808,210,Clear,No,Victoria
22992,44.05376207,1.10959524,85.75298935,100,Urban,1,95.984,22.53664575,Dry,75.68871174,97.3889849,88,Clear,No,Waco
39591,20.23932908,1.5,100,100,Urban,5,129.182,33.43523293,Dry,72.54812499,81.7822661,96,Clear,No,Wichita Falls
14771,37.90211008,1.119959037,52.09256808,74.86445485,Urban,1,79.542,67.67983563,Dry,68.16350645,73.45203738,214,Clear,No,Salt Lake City
22903,43.4870078,1.243925105,71.15940965,100,Urban,0,95.806,20.30142758,Dry,71.91908942,54.48797503,116,Clear,No,Blacksburg
62650,26.92860017,1.5,100,100,Urban,2,175.3,21.63605534,Dry,96.65956604,66.39190994,96,Clear,No,Burlington
22934,43.03719349,1.297562075,84.83082729,100,Urban,3,95.868,34.61549106,Dry,96.38193892,78.44777416,108,Clear,No,Lynchburg
27478,40.71408388,1.5,96.42587908,100,Urban,2,104.956,38.13133899,Dry,86.95024919,72.51751929,108,Rain,No,Richmond
19766,61.64801829,1.086412576,75.23209047,100,Urban,4,89.532,59.50952383,Dry,70.0869151,72.33632344,86,Clear,Yes,Roanoke
21544,57.14973511,1.0612578,76.37566208,100,Urban,4,93.088,55.39251898,Dry,62.73762837,94.86986592,86,Overcast,No,Wallops Island
34763,44.13473732,1.5,100,100,Urban,2,119.526,40.12425727,Dry,66.61999099,85.33020645,101,Clear,No,Washington
26233,36.8641617,1.5,90.78188228,100,Urban,4,102.466,13.69786805,Dry,89.04339406,56.0651499,94,Clear,No,Deer Park
16695,45.86697699,1.291052455,64.10207514,86.09712058,Urban,0,83.39,23.44163584,Dry,86.66742608,81.1689783,103,Clear,No,Ephrata
67693,27.2538503,1.5,100,100,Urban,4,185.386,32.95187958,Dry,89.48529656,51.83564717,99,Overcast,Yes,Olympia
42409,34.68796511,1.5,100,100,Urban,2,134.818,40.04046444,Dry,62.99583368,55.30801768,111,Clear,No,Quillayute
21532,42.87421372,1.104963351,70.20758568,100,Urban,3,93.064,32.08732265,Wet or damp,64.26494476,68.33991603,85,Windy,No,Seattle
41586,20.83772944,1.5,100,100,Urban,2,133.172,74.72492538,Dry,62.24897179,74.28171492,116,Clear,No,Spokane
38802,63.14654444,1.5,100,100,Urban,3,127.604,57.818,Dry,97.30266835,78.78326265,87,Fog,No,Yakima
15527,56.2737401,1.120386528,45.43756211,80.19951088,Urban,0,81.054,25.80526865,Dry,84.66487913,52.01669261,95,Clear,No,Beckley
25267,28.01800325,1.5,82.73344652,100,Urban,0,100.534,12.4101916,Dry,77.83302199,90.83276216,114,Clear,No,Elkins
43605,49.20504287,1.5,100,100,Urban,4,137.21,65.85986247,Dry,89.54184214,53.18972781,97,Clear,No,Huntington
64219,33.1311417,1.5,100,100,Urban,1,178.438,62.93345639,Dry,75.75020566,80.41056884,98,Clear,Yes,Green Bay
16635,34.60193469,1.159993207,46.59783687,84.00807248,Urban,1,83.27,51.84656094,Dry,86.5895682,70.96673402,106,Clear,Yes,La Crosse
13154,44.57631589,1.168294625,43.88557477,69.86930158,Urban,1,76.308,65.84632769,Dry,94.57465066,72.84440359,199,Windy,No,Madison
48936,34.654782,1.5,100,100,Urban,3,147.872,13.82272122,Dry,98.87381205,75.63076221,94,Overcast,No,Milwaukee
19972,37.88026773,1.188650546,61.12296541,96.52185,Urban,0,89.944,75.7947061,Dry,73.7210685,99.4062038,100,Overcast,No,Casper
9027,54.82319483,1.073720559,20.8772376,40.35346712,Urban,1,68.054,42.74044312,Dry,84.23587261,71.41759003,221,Clear,No,Cheyenne
26775,42.34598128,1.5,91.55139508,100,Urban,3,103.55,77.12103112,Dry,65.71257218,78.9914788,93,Clear,No,Lander
22482,20,1.103516963,71.26914262,100,Urban,3,94.964,49.95977554,Dry,96.38381564,50.30919113,84,Windy,No,Rawlins
27713,30.18234029,1.5,97.03987423,100,Urban,2,105.426,38.39516816,Dry,66.76647575,98.87282816,112,Rain,No,Sheridan
36829,35.08556081,1.5,100,100,Urban,1,123.658,36.91610696,Dry,73.87835802,71.59035476,109,Fog,No,St Paul Island
28961,27.78815443,1.5,96.62672515,100,Urban,0,107.922,55.38082691,Wet or damp,80.44375286,72.27589072,113,Clear,No,Gustavus
12738,35.9780956,1.346824073,37.33990605,68.35734228,Urban,1,75.476,34.36363688,Dry,95.82222963,98.33111104,198,Clear,No,Wrangell
13279,32.78922536,1.126253286,44.08372859,64.60233582,Urban,0,76.558,31.66286844,Dry,98.99617091,70.55567085,198,Windy,No,Unalakleet
39786,28.90063706,1.5,100,100,Urban,2,129.572,12.12476639,Dry,93.75251455,73.01645253,91,Windy,Yes,sacro
27628,56.85711665,1.5,84.60620318,100,Urban,1,105.256,38.78010355,Dry,88.1612581,60.87264661,96,Windy,No,Segya
7862,36.07170403,1.20237032,31.76122487,42.89322939,Urban,1,65.724,58.10640404,Wet or damp,72.5133679,53.04527716,208,Clear,No,Elkhart
26137,20,1.5,91.66370387,100,Urban,3,102.274,74.05689181,Dry,66.25448567,87.58990818,102,Clear,No,Lake Ch+U313:U2480arles
36972,57.78243071,1.5,100,100,Urban,2,123.944,45.28929893,Wet or damp,72.91239174,62.90538216,99,Overcast,No,Yuma
25298,40.8177896,1.5,89.68195902,100,Urban,4,100.596,47.00951239,Dry,61.37507433,81.9481511,83,Clear,No,Olathe
22498,49.3850177,1.041725235,67.90364299,100,Urban,0,94.996,42.70826972,Dry,64.26847276,82.47780034,113,Rain,Yes,Greeley
7392,40.95638007,1.104019216,22.34116111,41.38982784,Urban,1,64.784,59.72460505,Dry,64.50012522,86.79602032,190,Clear,No,Torrance
32160,44.42788514,1.5,100,100,Urban,1,114.32,67.52875259,Dry,85.85239735,82.36710672,87,Windy,No,Thornton
16081,40.43613539,1.280599641,52.79020645,75.95601535,Urban,0,82.162,42.83174578,Dry,97.14222132,82.05430518,94,Clear,No,Las Cruces
42766,44.45869644,1.5,100,100,Urban,0,135.532,55.88569803,Dry,61.59188509,79.88411678,98,Clear,No,Fullerton
27932,20,1.5,86.95652968,100,Urban,3,105.864,69.06101549,Dry,77.52176304,67.11975616,101,Fog,No,Carolina
20299,47.96576939,1.006999286,58.64342623,100,Urban,1,90.598,34.47300792,Dry,83.8538599,63.71064446,104,Fog,No,Metairie
21700,49.17680752,1.385093034,74.90027568,100,Urban,0,93.4,66.89956801,Dry,83.15025905,80.91425105,109,Overcast,Yes,Orange
21598,44.19051794,1.013369429,73.58919021,100,Urban,1,93.196,26.47682833,Dry,79.77483244,95.7417475,91,Fog,No,Warren
34232,30.41361364,1.5,100,100,Urban,2,118.464,38.38301734,Dry,99.36357856,64.61244784,94,Clear,No,West Valley City
33173,27.57225155,1.5,100,100,Urban,4,116.346,23.18117674,Dry,72.14940185,54.65087046,88,Clear,No,Hampton
27712,40.41645688,1.5,84.3255341,100,Urban,4,105.424,57.39869844,Wet or damp,87.3068461,81.43670075,93,Clear,No,Pasadena
64361,46.99875484,1.5,100,100,Urban,2,178.722,17.49203939,Dry,91.22797217,95.50980621,96,Clear,No,Miramar
32454,43.51477238,1.5,99.52569226,100,Urban,3,114.908,60.35717089,Dry,61.12486025,68.76606729,104,Overcast,No,Elizabeth
29267,39.34296076,1.5,100,100,Urban,1,108.534,56.40018513,Dry,98.61794538,95.79071741,100,Clear,No,Stamford
13430,40.01234813,1.326382316,42.33297881,63.03396967,Urban,0,76.86,78.6968334,Dry,85.18734381,70.80804732,215,Clear,Yes,Racine
20982,52.84002779,1.337178193,68.8577324,100,Urban,1,91.964,35.28512413,Dry,85.49208626,53.53483041,96,Windy,No,Kent
37265,48.10191908,1.5,100,100,Urban,3,124.53,16.54915848,Dry,60.66686202,93.67671321,92,Fog,No,Coral Springs
23468,55.36515584,1.304944485,71.10418977,100,Urban,0,96.936,51.06212162,Dry,78.21579621,75.90076745,107,Fog,No,Sterling Heights
32192,39.25321308,1.5,100,100,Urban,3,114.384,24.29795276,Dry,85.0721052,67.93712553,100,Overcast,No,Bloomington
44299,61.38175257,1.5,100,100,Urban,2,138.598,76.65848102,Dry,81.3222116,81.57721893,101,Clear,Yes,Carrollton
25353,23.41586827,1.5,93.04170766,100,Urban,2,100.706,78.92031275,Dry,86.65629219,64.27020342,102,Windy,No,Tyler
27862,42.31909906,1.5,96.34172791,100,Urban,1,105.724,33.1640336,Dry,69.93149919,99.4006981,97,Rain,No,Iowa City
15112,40.17090161,1.007860593,57.96119447,80.21609831,Urban,0,80.224,33.69548156,Dry,60.28367251,84.01253442,111,Clear,No,Johnson City
27021,20.54794736,1.5,95.46462837,100,Urban,3,104.042,43.87140852,Dry,95.90129306,95.38806218,84,Overcast,No,Santa Clara
38147,42.6924564,1.5,100,100,Urban,1,126.294,50.30547298,Dry,85.80600333,50.84845647,126,Clear,Yes,Bellingham
48104,31.96435675,1.5,100,100,Urban,0,146.208,57.91047527,Wet or damp,80.12881659,88.25744249,100,Rain,No,Norman
33627,35.34008096,1.5,100,100,Urban,5,117.254,19.27294594,Dry,81.87662055,77.31238001,84,Overcast,No,Coeur d'Alene
8584,41.29774408,1.051561034,33.01326939,38.9316562,Urban,1,67.168,65.22397741,Dry,69.34761795,81.96009147,188,Overcast,No,Lewisville
27633,32.47236745,1.5,96.11695778,100,Urban,0,105.266,45.42978969,Dry,92.58500224,96.80815208,100,Clear,No,Dover
50643,46.66784993,1.5,100,100,Urban,2,151.286,44.0537936,Wet or damp,73.36182194,55.34104965,94,Clear,No,Yuba City
30299,53.33484577,1.5,98.12784509,100,Urban,2,110.598,27.04269308,Dry,78.31058451,87.97600744,91,Clear,No,Lehigh Acres
28978,26.96051585,1.5,87.6389154,100,Urban,2,107.956,60.58785021,Dry,72.76901191,95.29558356,87,Clear,Yes,Simi Valley
39749,37.41240248,1.5,100,100,Urban,2,129.498,79.23877234,Wet or damp,70.6018915,83.60297513,78,Clear,No,Pearland
22330,30.50849477,1.302524039,75.22656911,100,Urban,0,94.66,17.16325257,Dry,76.41994855,96.65964585,104,Clear,No,Kenosha
45752,39.79360953,1.5,100,100,Urban,4,141.504,14.40352332,Dry,67.49387165,51.62353858,107,Clear,No,Arecibo
14625,31.49444036,1.101865506,48.52901853,72.19907881,Urban,1,79.25,19.95269635,Dry,62.11303576,81.29205975,200,Clear,No,Round Rock
13319,49.32216691,1.046532691,53.7990044,61.81481815,Urban,2,76.638,19.49386312,Dry,65.82514587,84.87158086,206,Overcast,No,Waldorf
29150,39.99966692,1.5,88.61711301,100,Urban,3,108.3,76.34995971,Dry,70.34229055,66.86062452,97,Clear,No,Temple
31341,41.0379052,1.5,97.53825765,100,Urban,1,112.682,65.89174535,Dry,88.28913313,59.51908931,96,Rain,No,Logan
39337,43.56588442,1.5,100,100,Urban,6,128.674,48.08882014,Dry,89.62038085,87.84634226,103,Fog,No,Arvada
37493,24.92750142,1.5,100,100,Urban,4,124.986,18.43372757,Dry,94.06148688,57.83064074,84,Rain,No,Clovis
32244,45.4006182,1.5,100,100,Urban,3,114.488,63.35312578,Wet or damp,88.54429465,60.37557477,102,Clear,No,Independence
21046,43.71973132,1.12788834,77.51529653,100,Urban,1,92.092,60.71905364,Dry,72.46049196,89.14618071,98,Fog,No,Berkeley
20878,22.55133226,1.323519778,66.82869957,100,Urban,1,91.756,29.42659634,Dry,97.33652508,86.17672867,102,Clear,No,Boulder
11122,20.95450474,1.021083916,27.82465792,57.78181447,Urban,0,72.244,45.6094189,Dry,69.72498122,87.23753658,184,Clear,No,Seaside
39145,39.87774821,1.5,100,100,Urban,3,128.29,10.51504807,Wet or damp,80.72822929,51.87643288,102,Windy,No,Richardson
30103,36.89203303,1.5,99.65784489,100,Urban,2,110.206,34.97393432,Dry,66.57081798,75.18597173,111,Clear,No,Cambridge
15731,50.38434957,1.387145826,60.23339455,79.66034768,Urban,0,81.462,11.94887359,Dry,69.86625787,72.98073759,104,Fog,No,Monroe
16508,39.79561015,1.277360341,64.83952141,80.31891126,Urban,0,83.016,33.06712896,Dry,77.62412456,92.84750649,105,Clear,No,North Charleston
19133,33.78469853,1.204835431,72.59047042,91.14281365,Urban,2,88.266,23.94098283,Dry,76.99176725,69.27762507,117,Clear,No,Saginaw
23642,42.80330548,1.379026051,84.14364462,100,Urban,6,97.284,48.6892723,Dry,64.58967833,56.3068829,101,Clear,No,Clearwater
40475,35.41125069,1.5,100,100,Urban,4,130.95,73.46573079,Dry,67.64968516,80.77144575,97,Clear,No,The Woodlands
40230,28.28132589,1.5,100,100,Urban,7,130.46,18.19450891,Dry,81.12710886,56.3436414,103,Rain,Yes,Brandon
29597,40.19358746,1.5,97.14410719,100,Urban,2,109.194,25.23898592,Dry,98.64085837,56.53171908,96,Clear,No,St. Cloud
6726,44.85729647,1.033906462,28.57251739,36.34473345,Urban,2,63.452,13.66330001,Dry,91.31394472,92.27554054,213,Clear,No,West Jordan
25264,28.7725244,1.5,77.95147926,100,Urban,1,100.528,68.46708421,Wet or damp,74.61467366,92.08077299,102,Overcast,Yes,Broken Arrow
17493,48.25577817,1.183976781,60.44946233,84.34999853,Urban,2,84.986,44.63781661,Dry,63.44464442,77.95683282,100,Clear,No,Harlingen
15794,54.73622249,1.146514554,43.70538538,81.5193254,Urban,1,81.588,32.64672296,Dry,67.35251558,78.84680617,88,Rain,No,Kailua
44625,35.15697796,1.5,100,100,Urban,0,139.25,59.47625173,Dry,96.80152656,63.53418022,96,Overcast,No,Westminster
